"name","type","source","code","mean","sd","lowend","highend","mid","low","up","ymax","ymin"
"Dry","TS11","Epiphytes","Fringed Filefish",0.23,0.222,0.003,0.796,0.156,0.05,0.35,0.796,0.003
"Dry","TS11","Mangrove","Fringed Filefish",0.022,0.023,0,0.085,0.014,0.005,0.031,0.07,0
"Dry","TS11","Seagrass","Fringed Filefish",0.051,0.055,0.001,0.205,0.034,0.014,0.069,0.1515,0.001
"Dry","TS11","SPOM","Fringed Filefish",0.697,0.248,0.087,0.98,0.776,0.553,0.894,0.98,0.087
"Dry","TS11","Epiphytes","Golden Topminnow",0.229,0.227,0.002,0.807,0.148,0.047,0.354,0.807,0.002
"Dry","TS11","Mangrove","Golden Topminnow",0.019,0.022,0,0.074,0.012,0.004,0.027,0.0615,0
"Dry","TS11","Seagrass","Golden Topminnow",0.053,0.055,0.001,0.198,0.034,0.014,0.073,0.1615,0.001
"Dry","TS11","SPOM","Golden Topminnow",0.699,0.249,0.08,0.981,0.783,0.554,0.896,0.981,0.08
"Dry","TS11","Epiphytes","Harris Mud Crab",0.264,0.258,0.002,0.864,0.169,0.044,0.43,0.864,0.002
"Dry","TS11","Mangrove","Harris Mud Crab",0.017,0.019,0,0.07,0.011,0.004,0.024,0.054,0
"Dry","TS11","Seagrass","Harris Mud Crab",0.043,0.046,0.001,0.167,0.028,0.011,0.059,0.131,0.001
"Dry","TS11","SPOM","Harris Mud Crab",0.676,0.275,0.056,0.985,0.768,0.491,0.907,0.985,0.056
"Wet","TS11","Epiphytes","Arrow Shrimp",0.201,0.246,0.001,0.863,0.09,0.018,0.299,0.7205,0.001
"Wet","TS11","Mangrove","Arrow Shrimp",0.01,0.015,0,0.055,0.005,0.001,0.013,0.031,0
"Wet","TS11","Seagrass","Arrow Shrimp",0.029,0.034,0,0.121,0.018,0.006,0.041,0.0935,0
"Wet","TS11","SPOM","Arrow Shrimp",0.759,0.265,0.06,0.995,0.874,0.646,0.953,0.995,0.1855
"Wet","TS11","Epiphytes","Blue Striped Grunt",0.189,0.229,0.001,0.827,0.087,0.02,0.288,0.69,0.001
