"name","type","source","code","mean","sd","lowend","highend","mid","low","up","ymax","ymin"
"Penaeid Shrimp","TS11","SPOM","Wet",0.264,0.233,0.002,0.787,0.199,0.061,0.435,0.787,0.002
"Schoolmaster Snapper","TS11","Epiphytes","Wet",0.625,0.255,0.127,0.986,0.654,0.425,0.851,0.986,0.127
"Schoolmaster Snapper","TS11","Mangrove","Wet",0.015,0.022,0,0.079,0.007,0.002,0.018,0.042,0
"Schoolmaster Snapper","TS11","Seagrass","Wet",0.061,0.071,0,0.252,0.035,0.009,0.09,0.2115,0
"Schoolmaster Snapper","TS11","SPOM","Wet",0.299,0.249,0.003,0.81,0.248,0.068,0.496,0.81,0.003
"Silver Jenny","TS11","Epiphytes","Wet",0.545,0.28,0.08,0.983,0.53,0.309,0.806,0.983,0.08
"Silver Jenny","TS11","Mangrove","Wet",0.026,0.036,0,0.13,0.01,0.003,0.034,0.0805,0
"Silver Jenny","TS11","Seagrass","Wet",0.123,0.127,0,0.426,0.079,0.014,0.201,0.426,0
"Silver Jenny","TS11","SPOM","Wet",0.305,0.24,0.002,0.763,0.272,0.079,0.506,0.763,0.002
"Stone Crab","TS11","Epiphytes","Wet",0.77,0.188,0.325,0.988,0.82,0.661,0.921,0.988,0.325
"Stone Crab","TS11","Mangrove","Wet",0.011,0.017,0,0.06,0.005,0.001,0.014,0.0335,0
"Stone Crab","TS11","Seagrass","Wet",0.033,0.041,0,0.144,0.018,0.006,0.044,0.101,0
"Stone Crab","TS11","SPOM","Wet",0.186,0.187,0.002,0.645,0.122,0.035,0.287,0.645,0.002
