"name","type","source","code","mean","sd","lowend","highend","mid","low","up","ymax","ymin"
"Eastern Oyster","TS7","Seagrass","Wet",0.592,0.251,0.018,0.918,0.654,0.518,0.764,0.918,0.149
"Eastern Oyster","TS7","SPOM","Wet",0.204,0.143,0.009,0.526,0.182,0.086,0.299,0.526,0.009
"Flatback Mud Crab","TS7","Epiphytes","Wet",0.172,0.252,0.002,0.89,0.066,0.024,0.168,0.384,0.002
"Flatback Mud Crab","TS7","Mangrove","Wet",0.056,0.098,0,0.322,0.019,0.005,0.068,0.1625,0
"Flatback Mud Crab","TS7","Seagrass","Wet",0.519,0.235,0.025,0.885,0.56,0.402,0.687,0.885,0.025
"Flatback Mud Crab","TS7","SPOM","Wet",0.252,0.168,0.012,0.61,0.234,0.112,0.371,0.61,0.012
"Goldspotted Killifish","TS7","Epiphytes","Wet",0.168,0.196,0.002,0.688,0.088,0.022,0.252,0.597,0.002
"Goldspotted Killifish","TS7","Mangrove","Wet",0.042,0.062,0,0.226,0.017,0.004,0.053,0.1265,0
"Goldspotted Killifish","TS7","Seagrass","Wet",0.226,0.131,0.054,0.551,0.197,0.13,0.29,0.53,0.054
"Goldspotted Killifish","TS7","SPOM","Wet",0.564,0.268,0.018,0.912,0.634,0.362,0.785,0.912,0.018
"Gulf Pipefish","TS7","Epiphytes","Dry",0.293,0.216,0.003,0.745,0.271,0.095,0.454,0.745,0.003
"Gulf Pipefish","TS7","Mangrove","Dry",0.023,0.032,0,0.11,0.011,0.004,0.028,0.064,0
"Gulf Pipefish","TS7","Seagrass","Dry",0.351,0.179,0.104,0.801,0.314,0.218,0.448,0.793,0.104
"Gulf Pipefish","TS7","SPOM","Dry",0.333,0.25,0.013,0.81,0.278,0.11,0.537,0.81,0.013
"Harris Mud Crab","TS7","Epiphytes","Wet",0.178,0.243,0.002,0.867,0.074,0.025,0.192,0.4425,0.002
"Harris Mud Crab","TS7","Mangrove","Wet",0.072,0.114,0,0.419,0.024,0.005,0.091,0.22,0
"Harris Mud Crab","TS7","Seagrass","Wet",0.462,0.222,0.027,0.845,0.487,0.326,0.622,0.845,0.027
"Harris Mud Crab","TS7","SPOM","Wet",0.288,0.181,0.013,0.665,0.27,0.14,0.418,0.665,0.013
"Mussel","TS7","Epiphytes","Dry",0.207,0.265,0.003,0.907,0.098,0.038,0.218,0.488,0.003
"Mussel","TS7","Mangrove","Dry",0.024,0.043,0,0.129,0.01,0.003,0.027,0.063,0
"Mussel","TS7","Seagrass","Dry",0.618,0.255,0.03,0.934,0.686,0.532,0.796,0.934,0.136
"Mussel","TS7","SPOM","Dry",0.151,0.126,0.007,0.465,0.118,0.052,0.216,0.462,0.007
"Pilchard","TS7","Epiphytes","Wet",0.144,0.174,0.002,0.66,0.076,0.023,0.199,0.463,0.002
"Pilchard","TS7","Mangrove","Wet",0.043,0.062,0,0.225,0.018,0.004,0.057,0.1365,0
"Pilchard","TS7","Seagrass","Wet",0.288,0.187,0.031,0.712,0.258,0.135,0.406,0.712,0.031
"Pilchard","TS7","SPOM","Wet",0.525,0.275,0.027,0.942,0.55,0.308,0.76,0.942,0.027
"Pink Shrimp","TS7","Epiphytes","Dry",0.274,0.2,0.003,0.681,0.266,0.09,0.421,0.681,0.003
"Pink Shrimp","TS7","Mangrove","Dry",0.02,0.024,0,0.091,0.011,0.004,0.027,0.0615,0
"Pink Shrimp","TS7","Seagrass","Dry",0.395,0.172,0.143,0.807,0.362,0.266,0.495,0.807,0.143
"Pink Shrimp","TS7","SPOM","Dry",0.312,0.235,0.012,0.788,0.259,0.107,0.496,0.788,0.012
"Pink Shrimp","TS7","Epiphytes","Wet",0.183,0.188,0.002,0.668,0.115,0.038,0.27,0.618,0.002
"Pink Shrimp","TS7","Mangrove","Wet",0.034,0.052,0,0.185,0.013,0.003,0.041,0.098,0
"Pink Shrimp","TS7","Seagrass","Wet",0.275,0.157,0.061,0.652,0.25,0.152,0.369,0.652,0.061
"Pink Shrimp","TS7","SPOM","Wet",0.508,0.274,0.015,0.912,0.55,0.278,0.743,0.912,0.015
"Rainwater Killifish","TS7","Epiphytes","Dry",0.315,0.24,0.002,0.8,0.295,0.087,0.5,0.8,0.002
"Rainwater Killifish","TS7","Mangrove","Dry",0.017,0.024,0,0.082,0.008,0.003,0.021,0.048,0
"Rainwater Killifish","TS7","Seagrass","Dry",0.224,0.133,0.049,0.565,0.197,0.126,0.289,0.5335,0.049
"Rainwater Killifish","TS7","SPOM","Dry",0.443,0.285,0.014,0.906,0.431,0.19,0.708,0.906,0.014
"Rainwater Killifish","TS7","Epiphytes","Wet",0.211,0.231,0.001,0.76,0.111,0.026,0.35,0.76,0.001
"Rainwater Killifish","TS7","Mangrove","Wet",0.022,0.034,0,0.125,0.009,0.002,0.026,0.062,0
"Rainwater Killifish","TS7","Seagrass","Wet",0.136,0.105,0.02,0.419,0.107,0.063,0.179,0.353,0.02
"Rainwater Killifish","TS7","SPOM","Wet",0.631,0.299,0.018,0.965,0.742,0.416,0.879,0.965,0.018
"Stone Crab","TS7","Epiphytes","Dry",0.123,0.117,0.004,0.433,0.089,0.038,0.17,0.368,0.004
"Stone Crab","TS7","Mangrove","Dry",0.021,0.028,0,0.102,0.01,0.003,0.026,0.0605,0
"Stone Crab","TS7","Seagrass","Dry",0.658,0.161,0.323,0.923,0.667,0.553,0.779,0.923,0.323
"Stone Crab","TS7","SPOM","Dry",0.198,0.161,0.009,0.589,0.153,0.069,0.295,0.589,0.009
